"fecha";"region";"servicio.salud";"carga.estimada";"carga.liminf";"carga.lisup"
"2020-05-01";13;131011;8510;8258;8769
"2020-05-02";13;131011;7770;7545;8023
"2020-05-03";13;131011;8042;7802;8294
"2020-05-04";13;131011;11250;10904;11538
"2020-05-05";13;131011;10038;9777;10269
"2020-05-06";13;131011;9774;9464;10067
"2020-05-07";13;131011;10365;10080;10626
"2020-05-08";13;131011;11954;11618;12266
"2020-05-09";13;131011;11339;11051;11593
"2020-05-10";13;131011;12375;12085;12622
"2020-05-11";13;131011;14645;14330;14973
"2020-05-12";13;131011;13252;12932;13572
"2020-05-13";13;131011;11851;11537;12133
"2020-05-14";13;131011;11199;10890;11490
"2020-05-15";13;131011;14499;14194;14751
"2020-05-16";13;131011;12766;12475;13077
"2020-05-17";13;131011;12337;12017;12656
"2020-05-18";13;131011;15813;15445;16112
"2020-05-19";13;131011;13284;12930;13615
"2020-05-20";13;131011;15087;14732;15432
"2020-05-21";13;131011;11989;11679;12270
"2020-05-22";13;131011;14814;14486;15191
"2020-05-23";13;131011;12971;12636;13252
"2020-05-24";13;131011;11720;11403;12008
"2020-05-25";13;131011;15832;15546;16217
"2020-05-26";13;131011;11846;11574;12140
"2020-05-27";13;131011;12101;11807;12412
"2020-05-28";13;131011;12455;12167;12699
"2020-05-29";13;131011;12939;12658;13258
"2020-05-30";13;131011;11982;11695;12284
"2020-05-31";13;131011;11085;10780;11375
"2020-06-01";13;131011;16940;16567;17327
"2020-06-02";13;131011;10713;10428;11019
"2020-06-03";13;131011;10067;9782;10314
"2020-06-04";13;131011;9710;9473;9919
"2020-06-05";13;131011;11441;11125;11792
"2020-06-06";13;131011;9799;9508;10053
"2020-06-07";13;131011;8522;8317;8765
"2020-06-08";13;131011;10955;10685;11202
"2020-06-09";13;131011;8453;8197;8721
"2020-06-10";13;131011;8876;8637;9118
"2020-06-11";13;131011;7870;7634;8100
"2020-06-12";13;131011;8583;8320;8859
"2020-06-13";13;131011;7789;7573;8027
"2020-06-14";13;131011;7045;6827;7284
"2020-06-15";13;131011;8828;8593;9072
"2020-06-16";13;131011;7083;6813;7324
"2020-06-17";13;131011;6563;6334;6781
"2020-06-18";13;131011;7093;6844;7362
"2020-06-19";13;131011;6771;6502;6983
"2020-06-20";13;131011;6367;6143;6593
"2020-06-21";13;131011;5180;4980;5367
"2020-06-22";13;131011;6019;5822;6253
"2020-06-23";13;131011;5397;5208;5638
"2020-06-24";13;131011;4963;4797;5156
"2020-06-25";13;131011;4610;4395;4813
"2020-06-26";13;131011;5113;4904;5321
"2020-06-27";13;131011;4030;3858;4230
"2020-06-28";13;131011;3993;3815;4180
"2020-06-29";13;131011;4311;4160;4460
"2020-06-30";13;131011;4252;4076;4427
"2020-07-01";13;131011;4837;4634;5051
"2020-07-02";13;131011;3227;3022;3377
"2020-07-03";13;131011;3477;3316;3622
"2020-07-04";13;131011;3211;3061;3376
"2020-07-05";13;131011;3360;3145;3605
"2020-07-06";13;131011;3751;3487;4011
"2020-07-07";13;131011;3417;3163;3682
"2020-07-08";13;131011;2947;2772;3175
"2020-07-09";13;131011;3129;2918;3341
"2020-07-10";13;131011;3423;3244;3651
"2020-07-11";13;131011;2526;2356;2718
"2020-07-12";13;131011;2574;2317;2886
"2020-07-13";13;131011;3390;3099;3849
"2020-07-14";13;131011;3013;2730;3385
"2020-07-15";13;131011;2715;2470;3046
"2020-07-16";13;131011;2107;1878;2362
"2020-07-17";13;131011;2916;2633;3264
"2020-07-18";13;131011;2307;2083;2617
"2020-07-19";13;131011;1819;1636;2220
"2020-07-20";13;131011;2551;2323;3079
"2020-07-21";13;131011;2102;1870;2640
"2020-07-22";13;131011;1973;1769;2456
"2020-07-23";13;131011;2191;1994;2671
"2020-07-24";13;131011;2209;1976;2682
"2020-07-25";13;131011;1949;1764;2396
"2020-07-26";13;131011;1920;1413;3022
"2020-07-27";13;131011;2538;1840;4032
"2020-07-28";13;131011;2561;1858;4023
"2020-07-29";13;131011;2185;1590;3468
"2020-07-30";13;131011;2359;1721;3713
"2020-07-31";13;131011;3683;2603;5884
"2020-08-01";13;131011;3447;2348;5710
"2020-04-01";13;131016;1529;1412;1653
"2020-04-02";13;131016;1334;1243;1429
"2020-04-03";13;131016;1202;1111;1309
"2020-04-04";13;131016;1272;1179;1381
"2020-04-05";13;131016;1316;1221;1409
"2020-04-06";13;131016;1639;1540;1744
"2020-04-07";13;131016;1420;1312;1526
"2020-04-08";13;131016;1632;1522;1741
"2020-04-09";13;131016;1751;1637;1870
"2020-04-10";13;131016;1875;1764;1995
"2020-04-11";13;131016;1359;1249;1460
"2020-04-12";13;131016;1458;1348;1554
"2020-04-13";13;131016;2214;2071;2332
"2020-04-14";13;131016;1952;1803;2078
"2020-04-15";13;131016;2617;2487;2766
"2020-04-16";13;131016;2401;2277;2530
"2020-04-17";13;131016;2614;2487;2751
"2020-04-18";13;131016;2686;2564;2830
"2020-04-19";13;131016;2514;2362;2665
"2020-04-20";13;131016;4807;4624;4997
"2020-04-21";13;131016;3697;3557;3857
"2020-04-22";13;131016;4418;4229;4594
"2020-04-23";13;131016;4902;4709;5088
"2020-04-24";13;131016;6048;5873;6282
"2020-04-25";13;131016;6218;6012;6434
"2020-04-26";13;131016;6154;5940;6379
"2020-04-27";13;131016;10009;9772;10239
"2020-04-28";13;131016;9498;9254;9760
"2020-04-29";13;131016;9704;9463;9942
"2020-04-30";13;131016;11594;11326;11870
"2020-05-01";13;131016;17027;16657;17391
"2020-05-02";13;131016;15523;15180;15843
"2020-05-03";13;131016;16100;15764;16463
"2020-05-04";13;131016;22527;22139;22939
"2020-05-05";13;131016;20059;19625;20479
"2020-05-06";13;131016;19562;19196;19934
"2020-05-07";13;131016;20708;20278;21106
"2020-05-08";13;131016;23921;23562;24325
"2020-05-09";13;131016;22693;22311;23087
"2020-05-10";13;131016;24761;24327;25210
"2020-05-11";13;131016;29283;28820;29788
"2020-05-12";13;131016;26572;26181;27035
"2020-05-13";13;131016;23682;23145;24126
"2020-05-14";13;131016;22373;21985;22769
"2020-05-15";13;131016;29007;28529;29476
"2020-05-16";13;131016;25477;25097;25887
"2020-05-17";13;131016;24682;24226;25132
"2020-05-18";13;131016;31680;31115;32179
"2020-05-19";13;131016;26592;26124;27072
"2020-05-20";13;131016;30247;29595;30773
"2020-05-21";13;131016;23937;23529;24323
"2020-05-22";13;131016;29645;29184;30173
"2020-05-23";13;131016;25922;25448;26330
"2020-05-24";13;131016;23422;23062;23917
"2020-05-25";13;131016;31702;31235;32204
"2020-05-26";13;131016;23734;23249;24256
"2020-05-27";13;131016;24175;23804;24545
"2020-05-28";13;131016;24947;24564;25358
"2020-05-29";13;131016;25874;25431;26303
"2020-05-30";13;131016;23921;23471;24305
"2020-05-31";13;131016;22194;21734;22585
"2020-06-01";13;131016;33893;33417;34319
"2020-06-02";13;131016;21449;21027;21872
"2020-06-03";13;131016;20171;19798;20585
"2020-06-04";13;131016;19449;19017;19894
"2020-06-05";13;131016;22879;22484;23383
"2020-06-06";13;131016;19578;19256;19995
"2020-06-07";13;131016;17018;16657;17335
"2020-06-08";13;131016;21946;21548;22329
"2020-06-09";13;131016;16926;16584;17267
"2020-06-10";13;131016;17765;17426;18109
"2020-06-11";13;131016;15740;15380;16104
"2020-06-12";13;131016;17145;16758;17509
"2020-06-13";13;131016;15538;15224;15871
"2020-06-14";13;131016;14109;13756;14462
"2020-06-15";13;131016;17606;17216;18005
"2020-06-16";13;131016;14140;13805;14480
"2020-06-17";13;131016;13150;12842;13457
"2020-06-18";13;131016;14152;13862;14426
"2020-06-19";13;131016;13569;13227;13878
"2020-06-20";13;131016;12765;12441;13062
"2020-06-21";13;131016;10337;10067;10665
"2020-06-22";13;131016;12022;11709;12303
"2020-06-23";13;131016;10820;10493;11085
"2020-06-24";13;131016;9898;9620;10185
"2020-06-25";13;131016;9230;8969;9510
"2020-06-26";13;131016;10249;9944;10541
"2020-06-27";13;131016;8070;7830;8279
"2020-06-28";13;131016;7966;7678;8273
"2020-06-29";13;131016;8638;8410;8931
"2020-06-30";13;131016;8488;8232;8739
"2020-07-01";13;131016;9676;9415;9935
"2020-07-02";13;131016;6447;6260;6629
"2020-07-03";13;131016;6928;6714;7135
"2020-07-04";13;131016;6440;6250;6677
"2020-07-05";13;131016;6734;6445;7062
"2020-07-06";13;131016;7520;7195;7883
"2020-07-07";13;131016;6873;6588;7200
"2020-07-08";13;131016;5874;5566;6124
"2020-07-09";13;131016;6262;5906;6578
"2020-07-10";13;131016;6868;6504;7261
"2020-07-11";13;131016;5046;4789;5308
"2020-07-12";13;131016;5262;4812;5916
"2020-07-13";13;131016;6934;6390;7840
"2020-07-14";13;131016;6173;5624;6928
"2020-07-15";13;131016;5551;5069;6313
"2020-07-16";13;131016;4300;3905;4901
"2020-07-17";13;131016;5950;5449;6726
"2020-07-18";13;131016;4731;4325;5409
"2020-07-19";13;131016;3693;3307;4331
"2020-07-20";13;131016;5255;4760;6168
"2020-07-21";13;131016;4301;3852;5013
"2020-07-22";13;131016;4043;3602;4696
"2020-07-23";13;131016;4493;4054;5255
"2020-07-24";13;131016;4545;4080;5344
"2020-07-25";13;131016;3973;3567;4706
"2020-07-26";13;131016;3837;3071;4934
"2020-07-27";13;131016;5070;4037;6442
"2020-07-28";13;131016;5106;4063;6486
"2020-07-29";13;131016;4380;3489;5683
"2020-07-30";13;131016;4651;3715;5879
"2020-07-31";13;131016;7505;5771;9482
"2020-08-01";13;131016;7118;5119;9602
"2020-04-01";13;131014;1211;1122;1307
"2020-04-02";13;131014;1040;954;1126
"2020-04-03";13;131014;959;876;1038
"2020-04-04";13;131014;1026;936;1117
"2020-04-05";13;131014;1030;947;1132
"2020-04-06";13;131014;1303;1200;1416
"2020-04-07";13;131014;1115;1025;1206
"2020-04-08";13;131014;1249;1157;1345
"2020-04-09";13;131014;1370;1253;1468
"2020-04-10";13;131014;1488;1384;1609
"2020-04-11";13;131014;1068;974;1154
"2020-04-12";13;131014;1143;1059;1241
"2020-04-13";13;131014;1792;1683;1899
"2020-04-14";13;131014;1552;1433;1678
"2020-04-15";13;131014;2039;1932;2153
"2020-04-16";13;131014;1899;1779;2012
"2020-04-17";13;131014;2031;1911;2164
"2020-04-18";13;131014;2135;2010;2247
"2020-04-19";13;131014;1976;1849;2101
"2020-04-20";13;131014;3712;3535;3867
"2020-04-21";13;131014;2898;2758;3047
"2020-04-22";13;131014;3411;3252;3565
"2020-04-23";13;131014;3783;3610;3965
"2020-04-24";13;131014;4657;4489;4841
"2020-04-25";13;131014;4781;4587;4969
"2020-04-26";13;131014;4758;4566;4954
"2020-04-27";13;131014;7766;7545;8002
"2020-04-28";13;131014;7350;7108;7595
"2020-04-29";13;131014;7507;7230;7698
"2020-04-30";13;131014;8949;8670;9225
"2020-05-01";13;131014;13151;12829;13461
"2020-05-02";13;131014;12002;11723;12275
"2020-05-03";13;131014;12425;12166;12738
"2020-05-04";13;131014;17372;17021;17748
"2020-05-05";13;131014;15555;15224;15914
"2020-05-06";13;131014;15219;14893;15555
"2020-05-07";13;131014;16098;15774;16429
"2020-05-08";13;131014;18514;18141;18840
"2020-05-09";13;131014;17646;17268;18029
"2020-05-10";13;131014;19230;18885;19627
"2020-05-11";13;131014;22630;22203;23036
"2020-05-12";13;131014;20537;20097;20898
"2020-05-13";13;131014;18374;17979;18752
"2020-05-14";13;131014;17401;17048;17755
"2020-05-15";13;131014;22719;22337;23128
"2020-05-16";13;131014;19760;19401;20161
"2020-05-17";13;131014;19271;18882;19599
"2020-05-18";13;131014;24590;24169;24966
"2020-05-19";13;131014;20758;20341;21099
"2020-05-20";13;131014;23633;23190;24053
"2020-05-21";13;131014;18691;18308;19089
"2020-05-22";13;131014;23098;22664;23511
"2020-05-23";13;131014;20112;19748;20609
"2020-05-24";13;131014;18228;17880;18635
"2020-05-25";13;131014;24779;24373;25191
"2020-05-26";13;131014;18608;18253;18949
"2020-05-27";13;131014;18995;18627;19376
"2020-05-28";13;131014;19535;19194;19902
"2020-05-29";13;131014;20552;20126;20916
"2020-05-30";13;131014;18784;18387;19127
"2020-05-31";13;131014;17464;17068;17882
"2020-06-01";13;131014;26692;26187;27090
"2020-06-02";13;131014;16912;16518;17296
"2020-06-03";13;131014;15844;15482;16160
"2020-06-04";13;131014;15399;15076;15731
"2020-06-05";13;131014;18107;17757;18483
"2020-06-06";13;131014;15475;15186;15806
"2020-06-07";13;131014;13541;13238;13847
"2020-06-08";13;131014;17504;17096;17890
"2020-06-09";13;131014;13534;13224;13865
"2020-06-10";13;131014;14058;13754;14361
"2020-06-11";13;131014;12373;12127;12696
"2020-06-12";13;131014;13655;13346;13923
"2020-06-13";13;131014;12357;12064;12691
"2020-06-14";13;131014;11253;10992;11538
"2020-06-15";13;131014;14002;13664;14379
"2020-06-16";13;131014;11348;11040;11657
"2020-06-17";13;131014;10462;10176;10783
"2020-06-18";13;131014;11168;10888;11430
"2020-06-19";13;131014;10937;10606;11236
"2020-06-20";13;131014;10194;9913;10495
"2020-06-21";13;131014;8339;8111;8590
"2020-06-22";13;131014;9710;9447;9978
"2020-06-23";13;131014;8659;8408;8919
"2020-06-24";13;131014;7901;7707;8126
"2020-06-25";13;131014;7364;7143;7607
"2020-06-26";13;131014;8122;7846;8358
"2020-06-27";13;131014;6498;6286;6756
"2020-06-28";13;131014;6325;6116;6544
"2020-06-29";13;131014;6904;6660;7105
"2020-06-30";13;131014;6816;6601;7042
"2020-07-01";13;131014;7729;7479;7991
"2020-07-02";13;131014;5227;5010;5415
"2020-07-03";13;131014;5598;5392;5808
"2020-07-04";13;131014;5134;4907;5375
"2020-07-05";13;131014;5331;5102;5577
"2020-07-06";13;131014;5977;5736;6238
"2020-07-07";13;131014;5435;5162;5717
"2020-07-08";13;131014;4546;4322;4762
"2020-07-09";13;131014;4857;4637;5084
"2020-07-10";13;131014;5385;5127;5674
"2020-07-11";13;131014;3975;3756;4223
"2020-07-12";13;131014;4000;3629;4527
"2020-07-13";13;131014;5237;4747;5834
"2020-07-14";13;131014;4522;4117;4977
"2020-07-15";13;131014;4121;3684;4610
"2020-07-16";13;131014;3280;2936;3663
"2020-07-17";13;131014;4483;4047;5002
"2020-07-18";13;131014;3540;3203;3966
"2020-07-19";13;131014;2807;2649;3003
"2020-07-20";13;131014;3877;3686;4076
"2020-07-21";13;131014;3334;3148;3564
"2020-07-22";13;131014;2992;2826;3200
"2020-07-23";13;131014;3374;3208;3550
"2020-07-24";13;131014;3416;3244;3590
"2020-07-25";13;131014;2919;2750;3102
"2020-07-26";13;131014;2657;2093;3489
"2020-07-27";13;131014;3563;2767;4665
"2020-07-28";13;131014;3668;2860;4817
"2020-07-29";13;131014;3080;2371;4042
"2020-07-30";13;131014;3207;2482;4255
"2020-07-31";13;131014;5254;4065;6844
"2020-08-01";13;131014;4756;3556;6647
"2020-04-01";13;131015;856;779;932
"2020-04-02";13;131015;741;666;819
"2020-04-03";13;131015;710;640;780
"2020-04-04";13;131015;725;664;791
"2020-04-05";13;131015;757;687;829
"2020-04-06";13;131015;928;851;1016
"2020-04-07";13;131015;789;719;868
"2020-04-08";13;131015;885;814;974
"2020-04-09";13;131015;982;901;1067
"2020-04-10";13;131015;1048;958;1144
"2020-04-11";13;131015;762;694;840
"2020-04-12";13;131015;851;782;926
"2020-04-13";13;131015;1271;1182;1353
"2020-04-14";13;131015;1157;1065;1242
"2020-04-15";13;131015;1483;1380;1578
"2020-04-16";13;131015;1325;1235;1420
"2020-04-17";13;131015;1473;1374;1578
"2020-04-18";13;131015;1462;1360;1563
"2020-04-19";13;131015;1396;1288;1507
"2020-04-20";13;131015;2617;2477;2757
"2020-04-21";13;131015;2025;1910;2135
"2020-04-22";13;131015;2408;2282;2557
"2020-04-23";13;131015;2646;2502;2796
"2020-04-24";13;131015;3217;3050;3384
"2020-04-25";13;131015;3272;3127;3440
"2020-04-26";13;131015;3298;3152;3456
"2020-04-27";13;131015;5363;5184;5549
"2020-04-28";13;131015;5068;4844;5275
"2020-04-29";13;131015;5259;5073;5449
"2020-04-30";13;131015;6263;6055;6497
"2020-05-01";13;131015;9124;8849;9418
"2020-05-02";13;131015;8317;8113;8555
"2020-05-03";13;131015;8650;8417;8926
"2020-05-04";13;131015;12012;11710;12291
"2020-05-05";13;131015;10721;10440;10974
"2020-05-06";13;131015;10400;10158;10665
"2020-05-07";13;131015;11008;10700;11285
"2020-05-08";13;131015;12797;12470;13139
"2020-05-09";13;131015;12142;11801;12502
"2020-05-10";13;131015;13364;13090;13643
"2020-05-11";13;131015;15774;15434;16107
"2020-05-12";13;131015;14209;13913;14525
"2020-05-13";13;131015;12746;12432;13059
"2020-05-14";13;131015;12113;11797;12418
"2020-05-15";13;131015;15685;15367;16080
"2020-05-16";13;131015;13817;13492;14108
"2020-05-17";13;131015;13406;13050;13777
"2020-05-18";13;131015;17214;16822;17518
"2020-05-19";13;131015;14402;14108;14678
"2020-05-20";13;131015;16448;16079;16818
"2020-05-21";13;131015;13038;12734;13339
"2020-05-22";13;131015;16066;15677;16413
"2020-05-23";13;131015;14129;13823;14476
"2020-05-24";13;131015;12653;12318;13039
"2020-05-25";13;131015;17159;16829;17508
"2020-05-26";13;131015;12850;12484;13213
"2020-05-27";13;131015;13065;12770;13340
"2020-05-28";13;131015;13539;13197;13873
"2020-05-29";13;131015;14073;13751;14403
"2020-05-30";13;131015;13054;12723;13367
"2020-05-31";13;131015;12080;11750;12343
"2020-06-01";13;131015;18509;18142;18886
"2020-06-02";13;131015;11653;11376;11967
"2020-06-03";13;131015;10873;10618;11181
"2020-06-04";13;131015;10676;10360;10984
"2020-06-05";13;131015;12540;12269;12846
"2020-06-06";13;131015;10718;10423;10987
"2020-06-07";13;131015;9374;9112;9648
"2020-06-08";13;131015;12087;11805;12387
"2020-06-09";13;131015;9232;8986;9486
"2020-06-10";13;131015;9667;9354;9990
"2020-06-11";13;131015;8661;8390;9009
"2020-06-12";13;131015;9459;9171;9714
"2020-06-13";13;131015;8575;8350;8826
"2020-06-14";13;131015;7694;7461;7933
"2020-06-15";13;131015;9593;9343;9891
"2020-06-16";13;131015;7718;7494;7963
"2020-06-17";13;131015;7157;6950;7402
"2020-06-18";13;131015;7774;7497;8040
"2020-06-19";13;131015;7468;7228;7723
"2020-06-20";13;131015;6997;6751;7238
"2020-06-21";13;131015;5721;5503;5927
"2020-06-22";13;131015;6710;6443;6959
"2020-06-23";13;131015;5961;5725;6198
"2020-06-24";13;131015;5462;5268;5651
"2020-06-25";13;131015;5088;4888;5310
"2020-06-26";13;131015;5591;5402;5800
"2020-06-27";13;131015;4491;4297;4689
"2020-06-28";13;131015;4438;4270;4588
"2020-06-29";13;131015;4748;4558;4922
"2020-06-30";13;131015;4670;4494;4897
"2020-07-01";13;131015;5300;5114;5471
"2020-07-02";13;131015;3537;3374;3706
"2020-07-03";13;131015;3811;3629;4000
"2020-07-04";13;131015;3521;3337;3673
"2020-07-05";13;131015;3559;3367;3831
"2020-07-06";13;131015;4076;3863;4377
"2020-07-07";13;131015;3706;3480;4011
"2020-07-08";13;131015;3195;2991;3500
"2020-07-09";13;131015;3409;3127;3676
"2020-07-10";13;131015;3772;3532;4046
"2020-07-11";13;131015;2767;2581;2993
"2020-07-12";13;131015;2776;2504;3186
"2020-07-13";13;131015;3651;3335;4200
"2020-07-14";13;131015;3203;2940;3662
"2020-07-15";13;131015;2876;2641;3326
"2020-07-16";13;131015;2242;2025;2553
"2020-07-17";13;131015;3101;2839;3562
"2020-07-18";13;131015;2507;2286;2882
"2020-07-19";13;131015;1940;1763;2244
"2020-07-20";13;131015;2738;2531;3138
"2020-07-21";13;131015;2262;2077;2579
"2020-07-22";13;131015;2088;1885;2392
"2020-07-23";13;131015;2304;2130;2644
"2020-07-24";13;131015;2320;2107;2627
"2020-07-25";13;131015;2106;1917;2411
"2020-07-26";13;131015;1764;1456;2159
"2020-07-27";13;131015;2195;1807;2684
"2020-07-28";13;131015;2251;1846;2774
"2020-07-29";13;131015;2019;1639;2465
"2020-07-30";13;131015;2007;1621;2483
"2020-07-31";13;131015;3047;2428;3794
"2020-08-01";13;131015;2721;1859;3628
"2020-04-01";5;51011;45;32;62
"2020-04-02";5;51011;62;42;84
"2020-04-03";5;51011;41;27;59
"2020-04-04";5;51011;27;14;39
"2020-04-05";5;51011;21;12;34
"2020-04-06";5;51011;27;16;42
"2020-04-07";5;51011;35;20;53
"2020-04-08";5;51011;28;16;41
"2020-04-09";5;51011;44;29;61
"2020-04-10";5;51011;36;22;51
"2020-04-11";5;51011;35;22;51
"2020-04-12";5;51011;42;25;60
"2020-04-13";5;51011;54;36;75
"2020-04-14";5;51011;41;25;59
"2020-04-15";5;51011;53;33;79
"2020-04-16";5;51011;33;20;51
"2020-04-17";5;51011;68;49;89
"2020-04-18";5;51011;47;29;66
"2020-04-19";5;51011;32;18;49
"2020-04-20";5;51011;79;57;101
"2020-04-21";5;51011;50;32;69
"2020-04-22";5;51011;66;45;88
"2020-04-23";5;51011;82;57;110
"2020-04-24";5;51011;116;84;145
"2020-04-25";5;51011;90;66;113
"2020-04-26";5;51011;137;103;172
"2020-04-27";5;51011;137;110;170
"2020-04-28";5;51011;113;83;143
"2020-04-29";5;51011;174;139;207
"2020-04-30";5;51011;187;156;220
"2020-05-01";5;51011;191;157;226
"2020-05-02";5;51011;142;107;174
"2020-05-03";5;51011;179;137;219
"2020-05-04";5;51011;192;153;234
"2020-05-05";5;51011;191;148;230
"2020-05-06";5;51011;237;200;277
"2020-05-07";5;51011;297;257;350
"2020-05-08";5;51011;234;199;273
"2020-05-09";5;51011;194;159;233
"2020-05-10";5;51011;294;245;338
"2020-05-11";5;51011;281;241;329
"2020-05-12";5;51011;305;266;352
"2020-05-13";5;51011;291;250;345
"2020-05-14";5;51011;218;178;265
"2020-05-15";5;51011;394;339;451
"2020-05-16";5;51011;342;294;397
"2020-05-17";5;51011;310;269;356
"2020-05-18";5;51011;374;325;425
"2020-05-19";5;51011;321;268;366
"2020-05-20";5;51011;330;281;379
"2020-05-21";5;51011;307;255;367
"2020-05-22";5;51011;362;314;407
"2020-05-23";5;51011;464;406;515
"2020-05-24";5;51011;353;297;411
"2020-05-25";5;51011;485;426;550
"2020-05-26";5;51011;398;343;450
"2020-05-27";5;51011;509;448;565
"2020-05-28";5;51011;415;356;475
"2020-05-29";5;51011;453;394;522
"2020-05-30";5;51011;481;419;555
"2020-05-31";5;51011;451;394;501
"2020-06-01";5;51011;765;698;829
"2020-06-02";5;51011;446;390;511
"2020-06-03";5;51011;590;528;652
"2020-06-04";5;51011;458;403;516
"2020-06-05";5;51011;545;489;617
"2020-06-06";5;51011;496;434;548
"2020-06-07";5;51011;459;405;523
"2020-06-08";5;51011;559;488;626
"2020-06-09";5;51011;423;369;475
"2020-06-10";5;51011;400;344;458
"2020-06-11";5;51011;473;409;529
"2020-06-12";5;51011;464;408;518
"2020-06-13";5;51011;491;434;549
"2020-06-14";5;51011;425;358;486
"2020-06-15";5;51011;501;437;560
"2020-06-16";5;51011;419;364;472
"2020-06-17";5;51011;409;352;471
"2020-06-18";5;51011;352;302;397
"2020-06-19";5;51011;369;316;423
"2020-06-20";5;51011;477;418;541
"2020-06-21";5;51011;380;334;438
"2020-06-22";5;51011;425;378;489
"2020-06-23";5;51011;452;387;514
"2020-06-24";5;51011;377;321;429
"2020-06-25";5;51011;405;355;462
"2020-06-26";5;51011;273;225;317
"2020-06-27";5;51011;346;288;395
"2020-06-28";5;51011;263;220;306
"2020-06-29";5;51011;362;319;417
"2020-06-30";5;51011;334;285;380
"2020-07-01";5;51011;403;346;457
"2020-07-02";5;51011;339;289;386
"2020-07-03";5;51011;282;243;326
"2020-07-04";5;51011;325;285;375
"2020-07-05";5;51011;309;265;360
"2020-07-06";5;51011;292;245;341
"2020-07-07";5;51011;271;227;311
"2020-07-08";5;51011;305;262;352
"2020-07-09";5;51011;245;201;299
"2020-07-10";5;51011;339;297;393
"2020-07-11";5;51011;240;202;282
"2020-07-12";5;51011;273;220;343
"2020-07-13";5;51011;375;298;458
"2020-07-14";5;51011;320;266;384
"2020-07-15";5;51011;340;272;428
"2020-07-16";5;51011;324;270;398
"2020-07-17";5;51011;272;210;337
"2020-07-18";5;51011;377;304;452
"2020-07-19";5;51011;225;163;293
"2020-07-20";5;51011;324;239;438
"2020-07-21";5;51011;302;226;402
"2020-07-22";5;51011;287;206;385
"2020-07-23";5;51011;308;226;420
"2020-07-24";5;51011;378;278;526
"2020-07-25";5;51011;267;187;362
"2020-07-26";5;51011;228;163;307
"2020-07-27";5;51011;273;183;384
"2020-07-28";5;51011;230;159;315
"2020-07-29";5;51011;235;162;328
"2020-07-30";5;51011;219;144;304
"2020-07-31";5;51011;310;211;436
"2020-08-01";5;51011;203;105;388
"2020-04-01";5;51013;48;32;64
"2020-04-02";5;51013;38;26;55
"2020-04-03";5;51013;38;26;53
"2020-04-04";5;51013;39;25;55
"2020-04-05";5;51013;35;21;53
"2020-04-06";5;51013;42;25;58
"2020-04-07";5;51013;48;32;66
"2020-04-08";5;51013;37;22;55
"2020-04-09";5;51013;43;28;58
"2020-04-10";5;51013;36;22;51
"2020-04-11";5;51013;30;18;43
"2020-04-12";5;51013;35;21;49
"2020-04-13";5;51013;46;31;63
"2020-04-14";5;51013;32;18;47
"2020-04-15";5;51013;46;29;63
"2020-04-16";5;51013;36;24;53
"2020-04-17";5;51013;41;26;56
"2020-04-18";5;51013;42;26;57
"2020-04-19";5;51013;32;20;48
"2020-04-20";5;51013;58;41;78
"2020-04-21";5;51013;38;24;53
"2020-04-22";5;51013;55;39;71
"2020-04-23";5;51013;55;38;72
"2020-04-24";5;51013;87;63;106
"2020-04-25";5;51013;75;53;93
"2020-04-26";5;51013;84;59;109
"2020-04-27";5;51013;138;105;170
"2020-04-28";5;51013;122;97;157
"2020-04-29";5;51013;132;102;158
"2020-04-30";5;51013;190;153;228
"2020-05-01";5;51013;196;162;233
"2020-05-02";5;51013;172;140;206
"2020-05-03";5;51013;206;174;243
"2020-05-04";5;51013;227;186;266
"2020-05-05";5;51013;259;219;300
"2020-05-06";5;51013;259;219;308
"2020-05-07";5;51013;327;284;368
"2020-05-08";5;51013;347;296;394
"2020-05-09";5;51013;281;243;325
"2020-05-10";5;51013;367;311;416
"2020-05-11";5;51013;405;344;461
"2020-05-12";5;51013;373;322;432
"2020-05-13";5;51013;314;267;364
"2020-05-14";5;51013;348;306;399
"2020-05-15";5;51013;481;425;549
"2020-05-16";5;51013;411;354;473
"2020-05-17";5;51013;399;352;443
"2020-05-18";5;51013;437;389;491
"2020-05-19";5;51013;336;290;388
"2020-05-20";5;51013;508;447;566
"2020-05-21";5;51013;490;434;559
"2020-05-22";5;51013;555;497;616
"2020-05-23";5;51013;576;504;646
"2020-05-24";5;51013;506;455;559
"2020-05-25";5;51013;750;683;832
"2020-05-26";5;51013;518;449;583
"2020-05-27";5;51013;658;586;718
"2020-05-28";5;51013;559;500;629
"2020-05-29";5;51013;600;536;660
"2020-05-30";5;51013;687;623;748
"2020-05-31";5;51013;608;541;680
"2020-06-01";5;51013;946;863;1031
"2020-06-02";5;51013;755;687;835
"2020-06-03";5;51013;824;746;908
"2020-06-04";5;51013;773;701;864
"2020-06-05";5;51013;847;762;928
"2020-06-06";5;51013;828;761;903
"2020-06-07";5;51013;656;596;735
"2020-06-08";5;51013;912;840;988
"2020-06-09";5;51013;645;570;719
"2020-06-10";5;51013;624;563;691
"2020-06-11";5;51013;666;601;738
"2020-06-12";5;51013;898;822;990
"2020-06-13";5;51013;892;800;977
"2020-06-14";5;51013;743;667;816
"2020-06-15";5;51013;969;892;1053
"2020-06-16";5;51013;802;728;884
"2020-06-17";5;51013;811;742;877
