"fecha";"region";"provincia";"carga.estimada";"carga.liminf";"carga.lisup"
"2020-07-03";8;83;8.70773976695901;4.96032917689242;12.5248311716534
"2020-07-04";8;83;8.70892079771541;5.66304247695219;12.761037322934
"2020-07-05";8;83;10.2678813961673;6.84407323335514;14.1782742306175
"2020-07-06";8;83;12.5543569405634;8.5034214461013;17.0304635073307
"2020-07-07";8;83;9.91121010773363;6.13545477951337;13.7176722356204
"2020-07-08";8;83;8.16446561901365;4.9485188693284;12.0524188690922
"2020-07-09";8;83;7.17712390666078;4.48791687433124;10.1627696588475
"2020-07-10";8;83;8.04045738959134;5.42683632567159;12.2886250203728
"2020-07-11";8;83;7.62827765560671;4.48791687433124;10.6351819614086
"2020-07-12";8;83;8.77151542780477;5.90515378201479;12.5248311716534
"2020-07-13";8;83;9.0207129174058;5.6689476307342;12.7551321691519
"2020-07-14";8;83;7.36608882768525;4.25171072305065;10.8772932664712
"2020-07-15";8;83;7.07555526161012;4.48201172054923;10.1568645050654
"2020-07-16";8;83;6.29843702389698;3.54309226920887;9.68445220250426
"2020-07-17";8;83;4.9922170073153;2.8344738153671;8.03691429732213
"2020-07-18";8;83;4.30131401481957;2.36206151280592;7.08618453841775
"2020-07-19";8;83;4.86348465486738;2.59826766408651;7.32829584348036
"2020-07-20";8;83;5.24495758918554;3.07067996664769;8.03691429732213
"2020-07-21";8;83;5.00757040714854;2.8344738153671;7.80070814604154
"2020-07-22";8;83;5.5473014628247;3.29507581036425;8.5034214461013
"2020-07-23";8;83;5.63351670804211;3.07067996664769;8.5034214461013
"2020-07-24";8;83;5.26385408128798;2.82856866158509;8.26721529482071
"2020-07-25";8;83;5.93822264319407;3.30098096414627;9.44824605122367
"2020-07-26";8;83;6.06104984185998;3.54309226920887;9.21794505372509
"2020-07-27";8;83;6.61495326661297;3.53718711542686;11.1016891101878
"2020-07-28";8;83;6.30434217767899;3.30688611792828;9.92656350756687
"2020-07-29";8;83;6.8251767412527;3.53718711542686;12.2827198665908
"2020-07-30";8;83;7.7062256855293;4.00369426420603;13.9420680793369
"2020-07-31";8;83;6.76612520343255;3.06477481286568;13.2275444717131
"2020-08-01";8;83;6.8275388027655;3.06477481286568;13.4932763919038
"2020-04-01";8;81;1.66809238665526;0.752028125851907;2.63209844048167
"2020-04-02";8;81;1.58442925765424;0.658024610120419;2.44644149691198
"2020-04-03";8;81;1.3771515054663;0.658024610120419;2.16208086182423
"2020-04-04";8;81;1.2093552298856;0.56402109438893;1.97642391825454
"2020-04-05";8;81;1.1529531204467;0.56402109438893;1.97642391825454
"2020-04-06";8;81;1.0989010989011;0.470017578657442;1.78606679889828
"2020-04-07";8;81;1.18350426305944;0.561671006495643;2.06807734609274
"2020-04-08";8;81;1.35929083747732;0.658024610120419;2.25608437755572
"2020-04-09";8;81;1.34143016948834;0.74967803795862;2.25608437755572
"2020-04-10";8;81;1.28925821825736;0.658024610120419;2.16208086182423
"2020-04-11";8;81;1.32121941360607;0.658024610120419;2.07042743398603
"2020-04-12";8;81;1.26246721627389;0.561671006495643;2.06807734609274
"2020-04-13";8;81;1.31839930813412;0.658024610120419;2.25608437755572
"2020-04-14";8;81;1.31322911476889;0.655674522227132;2.35008789328721
"2020-04-15";8;81;1.29489842920125;0.56402109438893;2.16443094971752
"2020-04-16";8;81;1.31040900929695;0.655674522227132;2.06807734609274
"2020-04-17";8;81;1.13180232940712;0.561671006495643;1.88007031462977
"2020-04-18";8;81;0.994087178860489;0.470017578657442;1.69206328316679
"2020-04-19";8;81;1.02792844452383;0.376014062925953;1.78606679889828
"2020-04-20";8;81;0.912304120174095;0.282010547194465;1.69206328316679
"2020-04-21";8;81;0.765658635632973;0.282010547194465;1.41005273597233
"2020-04-22";8;81;0.692335893362412;0.282010547194465;1.31839930813412
"2020-04-23";8;81;0.693745946098384;0.188007031462977;1.22439579240264
"2020-04-24";8;81;0.706906438300792;0.188007031462977;1.31839930813412
"2020-04-25";8;81;0.695155998834356;0.282010547194465;1.31604922024084
"2020-04-26";8;81;0.720536948081858;0.188007031462977;1.31604922024084
"2020-04-27";8;81;0.840861448218163;0.282010547194465;1.5064063395971
"2020-04-28";8;81;0.924994594797846;0.376014062925953;1.69441337106008
"2020-04-29";8;81;0.979046616343451;0.470017578657442;1.60040985532859
"2020-04-30";8;81;0.872822643566869;0.282010547194465;1.69441337106008
"2020-05-01";8;81;0.916064260803354;0.376014062925953;1.5064063395971
"2020-05-02";8;81;1.01523796990007;0.376014062925953;1.78841688679157
"2020-05-03";8;81;1.09608099342915;0.470017578657442;1.69206328316679
"2020-05-04";8;81;1.32450953665667;0.658024610120419;2.16208086182423
"2020-05-05";8;81;1.50546630443979;0.752028125851907;2.3524379811805
"2020-05-06";8;81;1.69817351168934;0.846031641583395;2.82010547194465
"2020-05-07";8;81;1.59758974985664;0.843681553690108;2.54044501264347
"2020-05-08";8;81;1.69065323043082;0.940035157314884;2.63209844048167
"2020-05-09";8;81;1.46363473993927;0.752028125851907;2.54044501264347
"2020-05-10";8;81;1.39548219103394;0.655674522227132;2.35008789328721
"2020-05-11";8;81;1.47256507393377;0.841331465796821;2.35008789328721
"2020-05-12";8;81;1.50452626928247;0.846031641583395;2.44644149691198
"2020-05-13";8;81;1.54306771073238;0.752028125851907;2.54044501264347
"2020-05-14";8;81;1.60746011900845;0.752028125851907;2.63209844048167
"2020-05-15";8;81;1.82930841613476;0.940035157314884;2.82010547194465
"2020-05-16";8;81;1.970313689732;1.21969561661606;3.00811250340763
"2020-05-17";8;81;2.54608522358736;1.49935607591724;3.66613711352805
"2020-05-18";8;81;3.09412572030194;1.87772022673648;4.23250829581026
"2020-05-19";8;81;3.31080382406302;1.88007031462977;4.60852235873622
"2020-05-20";8;81;4.18174639731526;2.63209844048167;5.83056806324557
"2020-05-21";8;81;4.55823047781987;3.19141935908403;6.20423203827823
"2020-05-22";8;81;4.65881423965256;3.09976593124583;6.29823555400972
"2020-05-23";8;81;4.96244559546527;3.47813008206507;6.58259618909747
"2020-05-24";8;81;5.96029291495502;4.32181163575518;7.70828828998205
"2020-05-25";8;81;6.23055302268305;4.32416172364846;8.17830586863949
"2020-05-26";8;81;5.66700194587278;4.03745100066743;7.24062079921789
